run_id,order_index,block,model,provider,route,requested_model_id,returned_model_id,endpoint_host,frame,profile_id,burden_level,repetition,system_prompt_sha256,user_prompt_sha256,temperature,protocol_sha256,script_commit,tokens_in,tokens_out,raw_response,json_valid,score_valid,non_refusal,willingness,rationale,error,timestamp_utc
CAN_SIM_00021,21,sim,GPT-4.1,OpenAI,openai,gpt-4.1,gpt-4.1-2025-04-14,api.openai.com,baseline,P18,high,2,380d779e199673cdeaf808731aad01414b60e71edba7c23a57602241ff6dcffe,37122a9cfea44c5623ef2513d0093e6d645a9e207b8950545742bfd416c0d8a0,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,129feb1,266,59,"{
  ""willingness"": 65,
  ""rationale"": ""She has flexible scheduling, access to healthcare, and moderate trust in public health, which support willingness. However, the in-person registration, paperwork, and waiting time are moderate barriers that may reduce her motivation somewhat.""
}",True,True,True,65,"She has flexible scheduling, access to healthcare, and moderate trust in public health, which support willingness. However, the in-person registration, paperwork, and waiting time are moderate barriers that may reduce her motivation somewhat.",,2026-09-16T22:10:58.544763+00:00
CAN_SIM_00019,19,sim,GPT-4.1,OpenAI,openai,gpt-4.1,gpt-4.1-2025-04-14,api.openai.com,baseline,P22,low,1,380d779e199673cdeaf808731aad01414b60e71edba7c23a57602241ff6dcffe,c94876ee23186ea27a0bbbe69ecf18ea1a2a8e5a53d3d6f87efa18b09a84a165,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,129feb1,260,64,"{
  ""willingness"": 75,
  ""rationale"": ""The convenient location, flexible hours, and simple scheduling process reduce barriers for her as a working parent. Her medium trust in public health authorities suggests some hesitancy, but overall, the ease of access makes her fairly likely to proceed.""
}",True,True,True,75,"The convenient location, flexible hours, and simple scheduling process reduce barriers for her as a working parent. Her medium trust in public health authorities suggests some hesitancy, but overall, the ease of access makes her fairly likely to proceed.",,2026-09-16T22:10:58.590213+00:00
CAN_SIM_00022,22,sim,GPT-4.1,OpenAI,openai,gpt-4.1,gpt-4.1-2025-04-14,api.openai.com,baseline,P07,low,4,380d779e199673cdeaf808731aad01414b60e71edba7c23a57602241ff6dcffe,7ca0a3fffe2f2534e5231c4a8367fd4a30a2481f083d641f7f9902ea37ab29f4,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,129feb1,261,71,"{
  ""willingness"": 70,
  ""rationale"": ""The convenient location, flexible hours, and minimal documentation lower access barriers, and her self-employment allows schedule flexibility. Medium trust in public health and lack of a regular doctor may reduce willingness somewhat, but overall, she is likely to proceed given the ease of the process.""
}",True,True,True,70,"The convenient location, flexible hours, and minimal documentation lower access barriers, and her self-employment allows schedule flexibility. Medium trust in public health and lack of a regular doctor may reduce willingness somewhat, but overall, she is likely to proceed given the ease of the process.",,2026-09-16T22:10:58.602089+00:00
CAN_SIM_00023,23,sim,GPT-4.1,OpenAI,openai,gpt-4.1,gpt-4.1-2025-04-14,api.openai.com,baseline,P16,high,5,380d779e199673cdeaf808731aad01414b60e71edba7c23a57602241ff6dcffe,f78a946bb9d631ad8f90a0ef40467aed11d83cad4a93d55781000650b04e476f,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,129feb1,266,69,"{
  ""willingness"": 55,
  ""rationale"": ""She has moderate trust in public health and a flexible schedule, which supports willingness, but the lack of a regular doctor, required paperwork, and significant time and effort may be discouraging. The barriers are likely to reduce her willingness somewhat, but not eliminate it.""
}",True,True,True,55,"She has moderate trust in public health and a flexible schedule, which supports willingness, but the lack of a regular doctor, required paperwork, and significant time and effort may be discouraging. The barriers are likely to reduce her willingness somewhat, but not eliminate it.",,2026-09-16T22:10:58.710487+00:00
CAN_SIM_00020,20,sim,GPT-4.1,OpenAI,openai,gpt-4.1,gpt-4.1-2025-04-14,api.openai.com,baseline,P12,low,3,380d779e199673cdeaf808731aad01414b60e71edba7c23a57602241ff6dcffe,9f6748eb2617bdd80f1e22beb4d7bdbd704d421e3141468225409345fd26d3ac,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,129feb1,266,57,"{
  ""willingness"": 75,
  ""rationale"": ""The convenient scheduling, nearby location, and short time commitment address her work constraints and childcare responsibilities. Her medium trust in public health authorities suggests some hesitancy, but overall access is not a barrier.""
}",True,True,True,75,"The convenient scheduling, nearby location, and short time commitment address her work constraints and childcare responsibilities. Her medium trust in public health authorities suggests some hesitancy, but overall access is not a barrier.",,2026-09-16T22:10:59.230331+00:00
CAN_SIM_00025,25,sim,GPT-4.1,OpenAI,openai,gpt-4.1,gpt-4.1-2025-04-14,api.openai.com,baseline,P05,low,4,380d779e199673cdeaf808731aad01414b60e71edba7c23a57602241ff6dcffe,fd4e93cc9e984e222cd2c3dee20a5a1ccf2e58b4da1b9307c82b5c1e96d5b5a4,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,129feb1,263,58,"{
  ""willingness"": 75,
  ""rationale"": ""The convenient location, flexible hours, and simple registration process reduce logistical barriers. Her medium trust in public health and regular doctor access suggest moderate openness, though some hesitancy may remain due to socioeconomic factors.""
}",True,True,True,75,"The convenient location, flexible hours, and simple registration process reduce logistical barriers. Her medium trust in public health and regular doctor access suggest moderate openness, though some hesitancy may remain due to socioeconomic factors.",,2026-09-16T22:10:59.559913+00:00
CAN_SIM_00027,27,sim,GPT-4.1,OpenAI,openai,gpt-4.1,gpt-4.1-2025-04-14,api.openai.com,baseline,P16,high,2,380d779e199673cdeaf808731aad01414b60e71edba7c23a57602241ff6dcffe,f78a946bb9d631ad8f90a0ef40467aed11d83cad4a93d55781000650b04e476f,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,129feb1,266,61,"{
  ""willingness"": 55,
  ""rationale"": ""She has moderate trust in public health and a flexible schedule, which supports willingness, but the lack of a regular doctor, required documentation, paperwork, and long wait times create significant barriers that may reduce her motivation to proceed.""
}",True,True,True,55,"She has moderate trust in public health and a flexible schedule, which supports willingness, but the lack of a regular doctor, required documentation, paperwork, and long wait times create significant barriers that may reduce her motivation to proceed.",,2026-09-16T22:10:59.561186+00:00
CAN_SIM_00028,28,sim,GPT-4.1,OpenAI,openai,gpt-4.1,gpt-4.1-2025-04-14,api.openai.com,baseline,P24,high,5,380d779e199673cdeaf808731aad01414b60e71edba7c23a57602241ff6dcffe,626222bf79435a7b69b758712555e8f4a613dd1f5151094c89566aa439a3f3ec,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,129feb1,265,65,"{
  ""willingness"": 65,
  ""rationale"": ""She has moderate trust in public health, flexible work hours, and good healthcare access, which support willingness. However, the in-person, paperwork-heavy process and waiting time may be inconvenient, especially with a young child, slightly reducing her likelihood.""
}",True,True,True,65,"She has moderate trust in public health, flexible work hours, and good healthcare access, which support willingness. However, the in-person, paperwork-heavy process and waiting time may be inconvenient, especially with a young child, slightly reducing her likelihood.",,2026-09-16T22:10:59.659563+00:00
CAN_SIM_00024,24,sim,GPT-4.1,OpenAI,openai,gpt-4.1,gpt-4.1-2025-04-14,api.openai.com,baseline,P12,high,5,380d779e199673cdeaf808731aad01414b60e71edba7c23a57602241ff6dcffe,d34dc634006156ce61cc19068abad6c77bd33971db5cbd1c1beebc10137ac414,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,129feb1,271,72,"{
  ""willingness"": 45,
  ""rationale"": ""The cumbersome registration process, need for in-person visits, required documentation, and long waiting times are significant barriers, especially given her limited job flexibility and childcare responsibilities. While she has moderate trust in public health and good healthcare access, these logistical challenges likely reduce her willingness to proceed.""
}",True,True,True,45,"The cumbersome registration process, need for in-person visits, required documentation, and long waiting times are significant barriers, especially given her limited job flexibility and childcare responsibilities. While she has moderate trust in public health and good healthcare access, these logistical challenges likely reduce her willingness to proceed.",,2026-09-16T22:10:59.762094+00:00
CAN_SIM_00026,26,sim,GPT-4.1,OpenAI,openai,gpt-4.1,gpt-4.1-2025-04-14,api.openai.com,baseline,P05,low,1,380d779e199673cdeaf808731aad01414b60e71edba7c23a57602241ff6dcffe,fd4e93cc9e984e222cd2c3dee20a5a1ccf2e58b4da1b9307c82b5c1e96d5b5a4,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,129feb1,263,53,"{
  ""willingness"": 75,
  ""rationale"": ""The convenient location, flexible hours, and simple registration process reduce logistical barriers. Her medium trust in public health and regular doctor suggest moderate openness, though not full certainty, to vaccination.""
}",True,True,True,75,"The convenient location, flexible hours, and simple registration process reduce logistical barriers. Her medium trust in public health and regular doctor suggest moderate openness, though not full certainty, to vaccination.",,2026-09-16T22:11:00.316961+00:00
CAN_SIM_00032,32,sim,GPT-4.1,OpenAI,openai,gpt-4.1,gpt-4.1-2025-04-14,api.openai.com,baseline,P01,high,1,380d779e199673cdeaf808731aad01414b60e71edba7c23a57602241ff6dcffe,b63019d2990012b43b78730128dab40f86a6ec02ce742dcb80544580137a49c2,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,129feb1,271,66,"{
  ""willingness"": 35,
  ""rationale"": ""The complex and time-consuming registration process, combined with her limited income, lack of flexible work hours, and no regular healthcare provider, creates significant barriers. Her medium trust in public health may motivate her somewhat, but logistical challenges likely reduce her willingness.""
}",True,True,True,35,"The complex and time-consuming registration process, combined with her limited income, lack of flexible work hours, and no regular healthcare provider, creates significant barriers. Her medium trust in public health may motivate her somewhat, but logistical challenges likely reduce her willingness.",,2026-09-16T22:11:00.757740+00:00
CAN_SIM_00030,30,sim,GPT-4.1,OpenAI,openai,gpt-4.1,gpt-4.1-2025-04-14,api.openai.com,baseline,P25,low,1,380d779e199673cdeaf808731aad01414b60e71edba7c23a57602241ff6dcffe,5176cafe32b1f930c4e5179ddc3a8241571a9ba40a86398be82180c6d7b732e6,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,129feb1,261,70,"{
  ""willingness"": 75,
  ""rationale"": ""The convenient scheduling, flexible hours, and minimal documentation lower access barriers, and her self-employment allows schedule control. Medium trust in public health and lack of a regular doctor may reduce willingness somewhat, but overall, she is likely to proceed given the ease of access.""
}",True,True,True,75,"The convenient scheduling, flexible hours, and minimal documentation lower access barriers, and her self-employment allows schedule control. Medium trust in public health and lack of a regular doctor may reduce willingness somewhat, but overall, she is likely to proceed given the ease of access.",,2026-09-16T22:11:00.771538+00:00
CAN_SIM_00031,31,sim,GPT-4.1,OpenAI,openai,gpt-4.1,gpt-4.1-2025-04-14,api.openai.com,baseline,P25,low,3,380d779e199673cdeaf808731aad01414b60e71edba7c23a57602241ff6dcffe,5176cafe32b1f930c4e5179ddc3a8241571a9ba40a86398be82180c6d7b732e6,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,129feb1,261,61,"{
  ""willingness"": 75,
  ""rationale"": ""The convenient scheduling, flexible hours, and minimal documentation lower access barriers. Her medium trust in public health and control over her schedule further support a high likelihood of proceeding, though lack of a regular doctor may slightly reduce willingness.""
}",True,True,True,75,"The convenient scheduling, flexible hours, and minimal documentation lower access barriers. Her medium trust in public health and control over her schedule further support a high likelihood of proceeding, though lack of a regular doctor may slightly reduce willingness.",,2026-09-16T22:11:00.836686+00:00
